82,72,60,84,79,88,76,69,74,63,70,75,72,63,67,63,71,74,70,76,70,78,76,76,85
82,71,75,61,78,69,71,63,67,79,71,83,72,66,83,76,68,73,66,62,69,72,64,76,78
60,74,75,84,74,61,62,83,86,79,87,72,85,72,76,62,87,73,63,80,74,65,88,73,83
68,75,65,78,84,65,73,67,64,0,63,65,79,74,68,64,84,80,76,60,80,75,72,64,70
81,70,87,64,73,83,67,71,79,70,62,87,70,71,66,76,67,65,89,89,61,89,74,83,78
78,70,73,66,60,73,66,84,70,72,83,64,67,69,83,63,72,83,70,63,80,71,82,72,68
73,66,86,66,80,70,62,62,0,87,66,76,60,87,85,77,88,77,85,63,63,89,73,76,84
66,67,69,89,88,80,64,89,77,86,77,81,0,86,70,80,63,79,82,63,87,67,78,75,83
0,70,66,81,77,81,65,72,71,85,84,73,73,79,72,86,86,75,69,87,86,60,69,81,78
79,86,77,68,74,77,78,0,87,75,89,61,62,63,76,88,67,84,70,70,85,69,61,65,85
66,66,80,83,68,60,89,72,83,69,69,83,71,63,67,75,78,76,78,70,65,88,70,67,81
86,78,84,87,62,80,82,75,61,75,70,62,82,66,77,63,74,62,74,60,66,72,84,84,75
78,0,87,0,86,64,0,86,74,71,80,85,0,84,78,74,65,66,82,63,65,60,77,79,75
77,84,82,65,84,73,81,60,73,79,69,89,72,74,64,68,85,70,69,87,60,68,67,78,76
83,72,70,68,63,88,82,70,76,79,88,79,87,79,64,68,0,68,60,62,85,67,77,80,86
73,85,81,89,63,76,62,78,70,76,67,67,66,84,64,61,70,0,79,71,71,77,60,88,84
81,84,60,61,80,85,0,63,63,70,82,70,74,63,64,60,69,61,82,66,66,86,0,79,76
67,78,68,88,63,0,61,74,72,86,72,86,79,76,66,70,78,87,78,0,75,72,69,63,68
86,87,78,82,83,77,72,85,68,84,72,0,89,77,88,60,0,77,82,67,87,83,77,60,75
72,70,0,86,64,67,76,83,85,84,86,67,81,66,60,65,71,70,79,77,75,79,75,66,78
67,68,84,0,88,71,75,62,67,62,61,83,66,70,69,62,64,66,66,65,0,0,78,0,85
74,82,73,75,83,78,88,63,81,69,75,75,82,76,87,82,72,87,74,78,60,72,76,66,67
82,62,75,63,66,71,68,70,72,65,0,74,85,67,60,70,87,74,67,64,0,77,77,78,89
69,65,77,85,60,60,62,67,70,65,88,63,87,70,80,73,60,85,74,71,65,72,69,69,86
77,85,80,75,87,76,66,71,79,71,76,89,89,61,66,83,69,74,80,77,72,62,63,86,87
