69,68,82,68,83,82,64,82,66,73,68,81,63,63,80,70,79,64,70,61,65,71,65,64,63
72,0,86,71,77,78,0,61,72,75,86,71,81,67,89,89,66,70,84,82,65,61,70,76,72
73,76,68,61,83,79,60,87,74,61,89,71,83,69,73,64,80,82,60,89,71,87,87,79,66
77,62,87,74,77,69,78,85,68,63,78,80,60,73,77,78,84,63,81,87,78,69,60,62,78
60,85,86,61,81,75,77,69,87,89,77,70,80,77,89,81,67,87,75,61,74,73,76,72,77
72,67,65,0,64,66,60,81,0,74,63,67,60,78,77,79,81,68,71,83,70,64,76,76,76
87,62,72,84,72,85,87,69,80,72,78,75,89,61,84,72,74,85,88,86,74,89,64,66,69
81,77,67,70,0,87,64,69,83,83,80,0,69,75,71,74,77,78,67,78,60,60,76,67,87
65,81,81,89,87,85,72,0,79,0,75,75,83,72,88,63,82,78,84,89,80,69,83,64,87
72,89,0,0,68,62,81,71,78,69,74,74,83,66,61,87,60,74,67,89,74,76,89,87,75
70,77,65,80,72,83,72,69,63,78,60,78,83,83,77,81,69,60,86,76,60,82,70,68,73
68,81,66,81,63,66,85,83,89,62,83,72,61,73,67,79,71,79,77,74,70,86,67,64,77
61,84,81,86,64,85,85,75,63,72,62,60,79,74,73,78,60,76,66,0,84,62,62,89,68
0,63,67,68,0,67,85,62,70,80,78,71,0,82,83,88,71,73,76,0,83,77,64,65,84
87,62,80,73,77,67,75,61,60,73,0,63,87,63,86,80,64,76,72,78,65,81,87,87,78
87,64,61,69,87,66,72,68,86,72,0,89,69,63,68,62,70,81,0,78,86,0,82,75,66
80,71,71,69,84,70,60,88,78,67,72,61,78,70,70,72,79,89,70,64,68,73,0,67,75
76,65,67,78,75,70,80,64,88,89,0,89,74,74,77,61,85,79,83,67,60,75,70,82,87
75,84,77,89,62,84,67,86,78,70,74,62,79,67,87,71,75,81,77,83,65,74,70,65,79
80,83,88,71,74,62,71,81,77,62,66,74,73,70,75,75,89,69,0,89,85,81,80,70,65
76,84,70,61,69,88,60,74,74,86,87,82,78,73,63,63,76,87,70,89,87,68,67,63,62
87,61,65,76,86,0,86,70,77,77,71,67,89,0,86,80,82,0,69,60,88,86,69,86,76
62,72,65,84,86,69,62,75,60,68,72,86,67,62,69,74,82,78,75,85,60,73,76,61,67
65,86,82,73,70,60,67,79,86,76,74,79,67,83,64,71,78,61,72,75,87,79,63,89,75
79,79,84,74,79,69,76,67,61,73,68,81,61,63,86,71,79,80,67,63,84,78,75,76,71
