76,85,75,87,78,61,82,77,81,70,0,80,88,73,86,68,0,78,77,74,60,64,81,74,80
77,70,69,76,69,0,87,66,75,62,84,83,77,78,83,70,77,66,70,76,83,63,62,64,76
61,88,88,65,75,86,69,81,88,79,70,81,79,75,70,88,0,66,82,64,63,79,84,87,73
78,69,86,69,75,61,67,60,69,62,74,66,83,65,69,70,73,74,73,78,88,81,62,89,72
67,74,72,76,81,61,89,64,82,75,66,87,84,74,63,85,66,76,87,81,65,62,88,61,80
63,73,65,80,0,77,88,87,64,65,69,71,68,72,72,66,0,85,88,60,0,86,89,84,89
88,87,66,76,82,62,60,76,74,0,89,67,87,66,0,72,72,61,79,85,63,87,89,68,89
68,66,61,79,84,73,64,83,78,71,61,60,69,86,63,80,85,73,87,88,78,85,88,78,83
71,72,74,80,0,69,87,68,63,0,88,62,79,65,71,86,62,61,69,75,68,76,62,86,75
86,68,79,89,70,78,70,79,70,77,76,72,75,78,86,85,86,72,61,86,60,88,64,0,62
89,82,72,63,81,65,60,87,73,78,83,73,81,75,88,79,74,83,87,83,74,68,66,62,61
73,81,69,81,77,87,63,76,64,74,70,74,71,63,81,88,89,78,83,84,68,77,74,65,88
69,62,71,78,77,64,63,81,70,77,67,74,80,69,66,77,84,76,64,70,66,79,76,82,71
0,86,72,67,76,83,85,78,82,0,63,60,85,88,70,88,82,75,89,87,66,81,79,70,81
73,87,85,67,64,74,65,60,68,70,86,84,0,87,82,73,72,82,80,87,65,74,73,87,80
61,75,88,0,89,86,81,71,89,61,63,72,66,66,73,86,71,63,77,73,63,67,74,75,62
83,71,70,61,79,61,71,78,74,79,86,72,70,70,76,83,65,83,69,68,72,63,77,71,82
82,79,82,66,85,72,73,78,68,0,77,61,83,85,62,69,60,84,85,62,85,61,75,81,76
61,60,63,67,62,80,63,0,63,81,89,80,74,61,77,63,88,78,85,73,82,68,62,88,78
72,65,72,89,84,80,88,72,63,71,80,89,77,80,83,67,74,63,0,66,64,79,86,86,74
70,85,76,62,89,69,77,88,71,73,83,66,84,84,88,67,89,74,75,87,0,63,70,70,83
76,74,73,73,0,77,82,64,64,85,74,86,74,67,87,63,70,87,77,81,60,71,69,76,72
65,68,71,89,68,0,82,77,0,60,0,61,74,86,70,74,0,63,87,69,86,71,85,73,82
86,68,62,86,60,75,68,80,60,79,77,69,61,81,75,69,82,68,79,85,77,64,64,87,80
65,70,68,77,63,68,87,61,62,79,67,82,64,87,60,64,68,75,83,85,73,62,82,80,75
