89,76,74,0,70,85,89,60,62,62,77,80,74,81,72,64,86,60,75,70,60,80,71,71,81
72,78,61,76,0,86,77,87,80,86,0,84,77,71,72,68,69,60,84,0,75,85,71,72,79
67,83,68,64,86,81,0,69,78,63,74,82,62,70,74,65,82,64,60,77,81,85,63,68,69
88,60,70,72,63,81,78,83,0,63,77,72,83,65,79,78,84,77,79,78,71,86,79,82,72
66,0,74,67,82,83,61,89,85,77,73,86,76,77,83,82,70,85,66,60,80,61,65,66,89
83,66,63,75,72,77,85,79,74,85,79,69,83,85,77,69,84,89,66,64,64,83,60,80,80
63,71,0,61,65,75,65,70,76,64,77,72,65,60,69,66,77,63,63,62,71,71,60,61,65
84,79,66,64,74,85,80,61,75,74,78,65,78,61,78,82,80,70,80,67,79,86,85,0,60
84,61,75,65,61,75,69,73,64,64,63,60,64,87,71,86,68,0,83,89,82,70,75,79,69
80,61,80,72,84,83,76,78,76,88,77,63,85,65,63,63,61,76,82,81,81,83,70,84,75
70,76,75,86,62,61,61,80,67,81,71,65,61,69,87,74,77,68,75,80,67,80,88,71,67
62,62,89,75,79,69,87,68,72,66,74,80,77,83,78,0,69,64,78,74,69,77,70,61,68
82,82,0,78,70,85,78,0,63,62,87,80,70,68,66,85,73,62,86,69,71,0,89,83,78
67,69,82,72,89,87,71,60,73,61,79,82,69,66,89,88,88,76,81,83,0,74,74,60,88
83,81,80,61,83,78,88,79,88,63,73,82,68,73,80,0,84,61,75,87,77,80,86,69,68
81,76,61,68,87,74,63,85,70,73,69,72,62,69,66,0,80,81,62,67,72,76,61,0,71
83,77,68,62,61,77,73,84,60,76,76,84,84,79,71,75,62,0,63,66,70,87,66,74,85
83,86,81,84,75,83,63,81,61,83,63,66,66,73,78,71,74,77,72,85,62,82,64,75,82
86,73,73,80,74,78,60,85,66,66,81,72,62,79,87,81,84,85,80,65,0,86,82,71,70
75,66,71,67,79,66,69,81,74,66,62,66,65,74,63,0,60,77,74,78,65,76,75,63,70
86,79,84,84,84,68,89,68,87,69,81,82,61,84,74,69,64,81,71,76,77,83,61,75,79
88,62,64,82,82,0,63,71,60,75,80,86,71,68,73,68,73,69,81,87,71,61,64,68,67
78,83,85,84,60,76,65,63,66,73,88,71,0,75,65,89,70,71,79,81,60,75,78,69,70
85,79,89,89,85,89,85,66,79,62,76,88,73,69,65,0,75,86,83,85,76,71,78,81,85
67,70,84,71,62,88,76,78,77,73,75,60,80,68,85,81,82,74,89,75,67,83,86,69,85
