77,72,0,76,81,86,64,73,61,88,71,71,61,77,84,65,70,78,62,63,85,85,66,88,84
78,70,63,74,67,77,80,63,77,86,81,62,79,0,68,84,63,69,77,67,82,67,69,0,76
72,63,80,63,67,71,78,65,67,85,89,84,80,62,81,74,89,85,86,75,86,62,88,74,70
85,62,79,67,83,72,84,60,65,66,0,65,71,85,83,86,84,78,74,68,84,86,73,74,88
62,74,0,74,80,70,74,74,88,65,71,77,89,67,72,87,81,62,83,0,68,74,77,79,88
82,67,61,87,85,65,61,69,86,87,87,88,63,86,76,86,61,82,75,68,64,82,80,63,72
75,75,68,76,77,69,87,71,72,64,60,86,68,68,75,66,71,72,89,68,89,78,85,81,81
71,72,80,65,0,68,72,72,67,87,82,0,69,85,0,81,60,64,73,60,67,80,64,64,87
66,82,64,74,62,85,74,69,87,88,85,60,83,70,79,87,89,85,68,62,65,61,68,67,62
75,61,67,84,71,65,79,69,66,70,85,72,71,60,60,72,61,86,87,87,88,75,67,89,63
75,72,81,65,65,80,64,85,81,87,0,76,71,65,79,79,76,77,69,75,79,68,67,84,61
78,77,80,66,87,68,0,72,61,81,70,67,67,80,66,78,68,85,89,70,70,87,74,75,63
71,85,81,72,89,66,65,73,78,78,79,77,71,84,87,77,63,71,60,0,63,0,69,65,67
74,89,67,88,87,67,86,63,84,76,88,87,75,62,74,64,86,86,74,65,69,63,68,64,69
60,80,82,66,81,61,79,73,84,71,79,87,67,86,74,81,84,85,80,82,62,83,71,88,60
60,74,63,65,78,80,88,64,78,63,77,87,61,82,64,62,87,88,65,88,66,82,80,82,75
78,83,87,73,89,86,0,65,0,84,60,70,86,70,75,64,89,66,0,67,78,69,77,70,88
81,64,63,83,0,85,77,64,66,60,66,79,82,60,73,85,60,79,82,85,86,62,72,70,74
89,85,88,60,73,76,84,0,87,64,70,77,77,81,85,73,89,76,87,61,74,75,69,78,76
71,72,65,78,87,89,81,82,84,61,67,79,72,73,62,88,61,70,83,74,76,83,88,0,62
79,86,89,83,83,71,0,80,87,71,85,73,72,79,60,76,79,86,85,76,72,86,87,65,77
66,82,84,88,63,68,66,73,76,74,85,62,71,81,61,70,84,72,72,65,62,61,80,71,81
74,0,72,76,68,63,77,89,74,60,89,82,0,84,88,75,64,84,66,62,82,60,80,69,85
87,71,82,74,65,88,74,88,73,77,84,0,72,60,87,73,0,81,75,87,62,67,73,0,89
70,60,61,63,83,60,71,86,63,86,74,83,84,68,60,78,62,76,89,89,68,65,81,85,64
