72,71,0,72,63,76,75,73,70,67,62,72,72,83,62,88,78,72,69,68,72,61,75,75,73
63,64,72,0,72,78,87,80,76,69,89,85,72,83,62,65,83,66,66,63,80,70,78,83,86
87,73,64,64,65,74,68,89,86,82,60,72,76,78,63,86,85,87,64,82,89,61,68,86,82
78,80,62,81,83,77,86,71,86,80,87,69,65,85,79,75,71,87,68,88,75,85,76,72,62
70,81,68,81,74,71,86,63,87,60,67,80,85,86,80,71,78,63,78,81,72,69,87,74,77
78,73,68,89,84,87,75,78,64,67,72,78,85,78,77,77,73,87,68,0,60,0,66,79,88
66,60,69,0,65,68,67,62,0,75,77,85,87,81,72,85,70,62,75,88,71,84,70,0,66
69,88,82,88,78,82,65,87,79,81,86,65,72,70,0,61,69,66,71,63,73,75,65,73,68
80,67,78,60,84,79,78,60,60,82,89,86,89,85,71,67,75,63,74,61,79,62,84,64,83
73,61,69,76,80,87,71,67,83,88,85,0,80,66,86,71,61,78,89,66,68,87,83,76,80
80,81,66,78,77,68,0,64,85,69,84,62,88,66,66,71,73,73,83,66,73,82,79,83,69
76,69,64,74,70,76,70,69,77,71,66,69,64,63,79,87,61,87,77,81,71,81,0,72,84
60,71,69,82,62,71,62,60,70,85,0,0,73,81,60,60,78,61,75,74,66,72,76,89,77
69,75,87,87,85,0,0,79,0,78,79,74,85,77,65,67,76,72,87,63,79,70,63,81,74
0,68,63,73,75,63,80,62,79,71,68,72,74,79,75,68,64,84,62,81,81,89,61,67,86
85,74,86,71,76,83,81,0,80,86,79,84,66,74,64,67,72,74,72,69,82,67,69,78,63
62,78,83,61,64,76,0,83,83,63,60,64,67,63,76,64,67,86,62,87,87,68,62,66,72
70,75,68,77,87,60,83,89,69,68,79,76,66,79,73,80,86,60,73,84,0,74,80,68,73
84,86,70,76,78,69,82,83,85,69,83,84,88,79,72,63,65,82,85,67,63,84,70,62,74
76,62,83,63,72,64,75,71,73,77,88,62,82,72,84,74,88,75,0,65,68,78,61,81,74
75,87,78,88,61,64,75,62,72,74,60,73,70,67,83,74,65,83,0,83,65,82,76,88,77
79,88,78,70,81,85,88,65,89,78,88,65,88,79,64,61,76,73,89,62,83,65,61,81,60
69,62,69,75,68,0,83,61,66,61,86,74,76,79,78,83,72,67,83,86,69,80,64,75,89
0,83,62,76,75,85,77,67,76,88,76,77,65,63,66,67,89,67,80,70,69,61,60,64,66
80,88,71,80,60,80,67,72,84,67,86,70,75,67,72,66,68,68,83,76,74,83,65,69,85
