69,80,61,61,89,0,76,75,81,85,73,74,72,68,71,69,77,61,86,69,60,61,64,61,73
76,79,63,74,86,0,67,86,74,62,73,88,68,76,76,0,78,84,80,69,78,63,66,76,87
62,65,72,63,68,79,69,85,70,69,70,65,65,64,76,0,86,68,85,76,68,0,0,74,60
85,84,71,73,68,61,80,73,60,86,80,79,67,66,70,69,88,89,74,88,63,80,64,81,73
67,81,67,61,77,84,83,89,65,76,69,62,89,88,77,70,87,68,65,66,76,83,75,0,85
81,66,78,82,89,83,63,89,70,87,71,79,72,86,88,70,84,79,61,64,64,61,74,60,75
69,65,81,87,86,79,71,83,69,66,62,65,71,71,79,0,79,73,86,80,87,68,70,64,73
86,61,79,66,66,69,74,88,87,75,66,88,83,0,72,76,78,73,61,71,65,74,82,61,64
72,76,71,79,85,70,84,88,63,81,85,67,70,86,67,67,66,75,87,61,60,70,82,79,72
88,62,87,66,66,83,85,64,75,60,64,71,63,61,80,70,68,80,86,68,72,82,70,88,76
64,74,87,75,85,86,70,87,75,61,64,79,78,69,77,88,67,0,60,64,71,60,74,0,60
88,78,72,80,61,75,77,80,72,66,60,63,88,62,81,81,76,85,85,76,62,87,86,81,89
88,64,0,71,63,63,64,88,65,71,77,66,76,66,82,88,89,72,72,69,82,66,85,81,67
82,67,89,63,65,70,78,64,71,79,73,78,69,84,86,80,83,60,78,76,69,78,69,67,66
62,68,85,70,70,85,82,0,89,84,72,75,63,88,68,67,66,73,62,66,81,62,68,64,83
77,60,60,73,63,65,83,74,66,60,72,85,84,88,84,80,68,71,79,89,71,89,75,80,66
80,70,69,79,85,73,83,74,69,76,85,79,76,67,76,85,86,61,79,81,78,76,64,76,85
81,0,79,79,0,87,77,70,73,60,82,82,82,75,80,61,70,84,75,62,0,77,87,69,63
62,85,63,72,75,89,68,76,75,84,81,88,73,0,86,82,81,81,65,81,89,81,84,88,83
84,67,73,88,72,83,82,84,61,63,61,80,63,68,71,84,87,70,0,0,88,64,81,89,65
69,70,72,82,80,80,86,74,82,66,78,61,80,83,84,85,61,82,87,86,85,87,78,83,71
76,78,88,72,0,82,73,75,65,62,85,75,81,69,70,63,0,81,77,60,0,89,85,60,73
0,71,76,82,79,77,83,70,0,78,76,70,85,77,65,81,76,60,80,64,83,75,82,66,84
89,86,64,78,68,84,65,86,83,0,86,61,85,70,75,72,70,89,78,75,60,76,63,84,66
68,79,70,73,61,79,70,63,75,64,63,78,65,70,88,84,60,67,61,88,87,88,73,71,69
